Order_ID,Fecha,Categoria,Producto,Codigo_Producto,Canal,Region,Precio_Unitario,Costo_Unitario,Descuento,Cantidad,Ventas,Cliente_ID
ORD-25194,07-27-2022,Oficina,Carpetas,PROD-567,Tienda Física,Centro,$45.53,61.01,0.05,4,182.11,
ORD-84249,2022-04-01,Muebles,Archivador Metálico,PROD-886,Distribuidor,Norte,501.68,539.32,0.0,4,2006.72,CLI-8445
ORD-32759,04-22-2022,Muebles,Mesa Reuniones,PROD-156,Distribuidor,Centro,$285.20,471.64,,4,1140.8,CLI-4123
ORD-83247,2023-11-23,Tecnología,Laptop Dell,PROD-982,Online,Este,211.93,637.46,0.0,1,211.93,CLI-3360
ORD-72155,2023-10-04,Muebles,Escritorio Ejecutivo,PROD-156,Online,Este,342.17,623.18,0.05,1,342.17,CLI-1920
ORD-27121,2023-07-19,Oficina,Grapadora,PROD-877,Online,Oeste,$19.84,22.52,0.15,3,59.51,CLI-8962
ORD-96010,2024-06-26,Tecnología,Laptop Dell,PROD-875,Mayorista,Norte,602.37,418.81,0.15,2,1204.74,CLI-3726
ORD-31726,08-29-2023,Muebles,Escritorio Ejecutivo,PROD-720,Distribuidor,Norte,73.88,237.32,0.0,3,221.64,CLI-5134
ORD-35278,2022-03-06,Oficina,Calculadora,PROD-749,Mayorista,Sur,73.11,52.77,0.15,2,146.23,CLI-6798
ORD-61544,2022-10-31,Muebles,Archivador Metálico,PROD-280,Distribuidor,Sur,88.11,418.54,0.05,3,264.34,CLI-1534
ORD-66391,2024-01-27,Oficina,Calculadora,PROD-706,Online,Oeste,9.87,35.73,0.15,3,29.6,CLI-8201
ORD-69151,2022-05-14,Oficina,Papel A4,PROD-214,Tienda Física,Oeste,50.46,71.76,0.05,2,100.92,CLI-2578
ORD-44427,2024-10-13,Muebles,Mesa Reuniones,PROD-119,Tienda Física,Este,$244.52,397.01,0.2,4,978.08,CLI-3944
ORD-42508,2024-02-10,Tecnología,Mouse Logitech,PROD-371,Tienda Física,Centro,259.41,582.74,0.15,1,259.41,CLI-1056
ORD-77177,2023-02-14,Tecnología,Monitor LG,PROD-750,Mayorista,Sur,148.32,809.84,0.05,3,444.97,CLI-5542
ORD-75216,2023-06-29,Oficina,Grapadora,PROD-865,Distribuidor,Oeste,24.8,26.94,0.05,3,74.41,
ORD-59507,2023-07-30,Muebles,Archivador Metálico,PROD-610,Mayorista,Este,189.16,314.78,0.1,2,378.32,CLI-2003
ORD-95154,2024-05-24,Tecnología,Webcam HD,PROD-796,Online,Sur,$629.45,557.49,0.0,2,1258.9,CLI-4123
ORD-63905,2022-12-12,Tecnología,Mouse Logitech,PROD-264,Distribuidor,Oeste,103.83,378.71,0.15,2,207.66,CLI-3017
ORD-52806,09-14-2023,Muebles,Estantería,PROD-125,Distribuidor,Este,617.52,593.03,0.15,2,1235.03,CLI-4784
ORD-47317,2022-06-29,Tecnología,Webcam HD,PROD-575,Distribuidor,Sur,302.32,928.23,0.1,5,1511.6,CLI-6304
ORD-76046,12-06-2024,Muebles,Archivador Metálico,PROD-889,Tienda Física,Oeste,175.28,356.86,,1,175.28,CLI-2773
ORD-66230,01/01/2023,Muebles,Archivador Metálico,PROD-427,Mayorista,Centro,$255.88,492.77,0.2,4,1023.5,CLI-2228
ORD-41247,2022-07-01,Muebles,Archivador Metálico,PROD-857,Distribuidor,Oeste,247.91,349.24,0.2,5,1239.55,
ORD-71457,06/08/2022,Oficina,Calculadora,PROD-166,Distribuidor,Este,48.61,71.65,0.0,5,243.04,CLI-5050
ORD-57717,2022-04-05,Tecnología,Mouse Logitech,PROD-513,Online,Sur,333.8,640.89,0.0,5,1669.02,CLI-4570
ORD-93867,27/12/2024,Muebles,Escritorio Ejecutivo,PROD-650,Distribuidor,Sur,138.83,181.52,0.15,1,138.83,CLI-8625
ORD-27775,05-09-2023,Tecnología,Webcam HD,PROD-869,Online,Este,649.33,936.04,0.1,4,2597.32,CLI-4206
ORD-88661,2022-01-09,Tecnología,Webcam HD,PROD-776,Online,Sur,$289.66,557.16,0.0,4,-1158.63,CLI-3131
ORD-96861,2024-08-06,Oficina,Carpetas,PROD-161,Online,Sur,36.9,86.18,0.15,1,36.9,CLI-7084
ORD-49710,11-14-2022,Oficina,Papel A4,PROD-170,Distribuidor,Centro,$3.10,12.43,0.05,4,12.42,CLI-7245
ORD-17442,09-22-2022,Tecnología,Monitor LG,PROD-633,Online,Norte,271.93,757.87,0.2,4,1087.72,CLI-8008
ORD-65202,15/03/2024,Muebles,Archivador Metálico,PROD-467,Tienda Física,Oeste,409.21,238.52,0.15,1,409.21,CLI-8335
ORD-86582,2024-10-26,Oficina,Calculadora,PROD-556,Tienda Física,Este,89.07,69.06,0.2,3,267.22,CLI-5077
ORD-28580,08-27-2022,Tecnología,Webcam HD,PROD-535,Mayorista,Oeste,169.96,347.16,0.15,4,679.86,CLI-7910
ORD-15666,2024-06-13,Tecnología,Monitor LG,PROD-557,Mayorista,Este,502.04,923.36,0.1,3,1506.12,CLI-3152
ORD-72042,2023-10-27,Tecnología,Laptop Dell,PROD-597,Tienda Física,Norte,196.24,265.52,,4,784.95,CLI-2101
ORD-39499,05/02/2024,Muebles,Escritorio Ejecutivo,PROD-700,Distribuidor,Sur,79.93,232.55,0.2,1,79.93,CLI-9502
ORD-44018,2023-11-11,Muebles,Mesa Reuniones,PROD-348,Distribuidor,Este,$352.10,775.48,0.0,3,1056.3,CLI-2346
ORD-10572,2022-05-17,Tecnología,Mouse Logitech,PROD-873,Tienda Física,Norte,$312.17,460.17,0.2,4,1248.68,CLI-7437
ORD-55480,2024-10-19,Tecnología,Mouse Logitech,PROD-635,Distribuidor,Sur,167.44,441.2,0.2,5,837.22,CLI-8233
ORD-80099,2024-09-22,Tecnología,Monitor LG,PROD-337,Tienda Física,Sur,173.84,265.39,0.15,5,869.22,CLI-8843
ORD-77681,2022-03-28,Muebles,Escritorio Ejecutivo,PROD-341,Distribuidor,Centro,603.17,694.66,0.05,1,603.17,CLI-8990
ORD-27482,2023-07-08,Tecnología,Mouse Logitech,PROD-795,Distribuidor,Norte,1090.93,543.56,,1,1090.93,CLI-8758
ORD-20994,2023-01-26,Tecnología,Teclado Mecánico,PROD-961,Tienda Física,Centro,40.72,153.6,0.15,5,203.6,CLI-7017
ORD-85851,2024-04-17,Oficina,Calculadora,PROD-518,Tienda Física,Este,$41.68,59.42,0.2,4,166.74,CLI-7084
ORD-30488,2022-08-15,Muebles,Escritorio Ejecutivo,PROD-227,Mayorista,Norte,$141.61,440.87,0.05,3,424.82,CLI-3337
ORD-91269,2023-10-30,Oficina,Papel A4,PROD-338,Online,Sur,43.37,50.01,,1,43.37,CLI-3854
ORD-12688,2024-09-18,Muebles,Archivador Metálico,PROD-227,Online,Norte,241.08,374.31,,4,964.34,CLI-9857
ORD-15716,2022-03-24,Tecnología,Mouse Logitech,PROD-399,Online,Este,370.3,759.94,,5,1851.52,CLI-6002
ORD-47887,12-04-2024,Muebles,Escritorio Ejecutivo,PROD-285,Online,Este,86.01,216.85,0.1,5,430.03,CLI-7665
ORD-79465,2023-09-10,Tecnología,Monitor LG,PROD-740,Mayorista,Sur,231.44,471.19,0.05,2,462.89,CLI-1455
ORD-83758,15/05/2022,Muebles,Archivador Metálico,PROD-551,Mayorista,Este,677.41,497.83,0.15,4,2709.63,CLI-4138
ORD-79220,30/09/2024,Muebles,Mesa Reuniones,PROD-553,Online,Oeste,278.67,589.55,0.2,3,836.0,CLI-2072
ORD-28125,2023-01-08,Oficina,Papel A4,PROD-550,Mayorista,Sur,37.2,45.82,0.05,1,37.2,CLI-8758
ORD-97927,2022-08-15,Tecnología,Mouse Logitech,PROD-436,Distribuidor,Centro,$67.02,189.95,0.2,1,67.02,
ORD-22516,11/10/2023,Oficina,Calculadora,PROD-237,Online,Norte,24.88,21.15,0.1,1,24.88,CLI-4370
ORD-80114,20/07/2022,Muebles,Archivador Metálico,PROD-945,Online,Oeste,584.23,787.94,0.05,3,1752.69,CLI-8947
ORD-60713,19/05/2024,Muebles,Mesa Reuniones,PROD-502,Distribuidor,Centro,200.77,305.81,0.15,3,602.32,CLI-2696
ORD-45279,04-03-2023,Muebles,Escritorio Ejecutivo,PROD-180,Tienda Física,Este,117.81,331.68,0.1,4,471.24,CLI-8335
ORD-29862,2024-01-15,Oficina,Papel A4,PROD-738,Mayorista,Este,13.14,52.84,0.15,5,65.7,CLI-9959
ORD-71956,11/06/2023,Tecnología,Mouse Logitech,PROD-792,Online,Este,500.01,559.98,0.15,1,500.01,CLI-7849
ORD-84395,07/06/2023,Muebles,Silla Ergonómica,PROD-161,Mayorista,Norte,340.64,466.02,0.1,4,1362.56,CLI-4934
ORD-89594,03/10/2023,Oficina,Bolígrafos,PROD-863,Distribuidor,Sur,$62.83,99.68,0.0,3,188.5,CLI-1663
ORD-53847,2022-09-19,Muebles,Escritorio Ejecutivo,PROD-538,Tienda Física,Oeste,213.95,531.39,0.1,4,855.79,CLI-5267
ORD-53548,02/06/2023,Tecnología,Laptop Dell,PROD-201,Online,Este,$397.45,339.94,0.15,5,1987.25,CLI-2555
ORD-55535,2022-11-01,Oficina,Papel A4,PROD-703,Mayorista,Centro,22.15,71.18,0.0,2,44.3,CLI-5210
ORD-17687,2023-10-25,Muebles,Silla Ergonómica,PROD-987,Mayorista,Oeste,123.35,392.93,0.15,1,123.35,CLI-2607
ORD-29222,2023-07-15,Muebles,Silla Ergonómica,PROD-911,Tienda Física,Sur,183.48,185.8,0.2,3,550.44,CLI-3754
ORD-94554,02-27-2023,Muebles,Archivador Metálico,PROD-490,Mayorista,Norte,162.48,533.44,0.2,5,812.41,CLI-7554
ORD-63327,2024-05-17,Tecnología,Teclado Mecánico,PROD-345,Online,Norte,771.08,915.79,,3,2313.23,CLI-9606
ORD-42743,2024-05-19,Tecnología,Monitor LG,PROD-396,Online,Oeste,451.54,590.99,0.1,2,903.07,CLI-7852
ORD-39105,2024-05-20,Oficina,Calculadora,PROD-134,Distribuidor,Oeste,79.36,65.37,0.2,5,396.78,CLI-6711
ORD-68460,12-05-2024,Tecnología,Laptop Dell,PROD-633,Tienda Física,Oeste,$355.89,734.21,0.05,4,1423.57,CLI-1664
ORD-96655,2023-09-13,Oficina,Carpetas,PROD-531,Tienda Física,Este,38.76,52.01,0.1,5,193.79,CLI-3906
ORD-78859,2023-12-13,Oficina,Grapadora,PROD-292,Distribuidor,Centro,$16.14,33.25,0.15,1,16.14,CLI-7910
ORD-71220,27/03/2024,Oficina,Carpetas,PROD-185,Tienda Física,Centro,$18.64,58.72,0.1,5,93.21,CLI-2555
ORD-65248,25/03/2024,Tecnología,Monitor LG,PROD-429,Tienda Física,Sur,374.92,979.6,0.0,2,749.85,CLI-9959
ORD-26017,17/12/2024,Tecnología,Teclado Mecánico,PROD-511,Tienda Física,Sur,$279.56,628.78,0.15,1,279.56,CLI-7245
ORD-86715,07-30-2023,Tecnología,Teclado Mecánico,PROD-794,Online,Oeste,99.35,164.4,0.0,3,298.05,CLI-8238
ORD-98321,2022-03-13,Oficina,Bolígrafos,PROD-136,Online,Sur,$30.86,53.74,0.0,4,123.45,CLI-7858
ORD-76211,02/06/2022,Tecnología,Teclado Mecánico,PROD-245,Online,Sur,295.93,472.66,0.15,3,887.79,CLI-4138
ORD-64907,2022-05-20,Tecnología,Mouse Logitech,PROD-369,Tienda Física,Sur,205.99,395.6,0.05,5,1029.93,CLI-5442
ORD-46430,2023-12-28,Oficina,Papel A4,PROD-720,Online,Centro,20.08,55.65,0.1,5,100.39,CLI-2533
ORD-81296,2024-06-17,Muebles,Silla Ergonómica,PROD-437,Distribuidor,Norte,$276.00,358.94,0.2,2,552.01,CLI-7317
ORD-50905,2022-12-08,Tecnología,Teclado Mecánico,PROD-785,Distribuidor,Centro,185.47,829.8,0.2,1,185.47,CLI-2604
ORD-86981,10-20-2023,Oficina,Calculadora,PROD-482,Online,Este,75.23,52.43,0.2,3,225.68,CLI-8345
ORD-92651,2024-07-15,Tecnología,Teclado Mecánico,PROD-370,Mayorista,Oeste,455.71,498.53,0.15,4,1822.83,CLI-2555
ORD-25055,2022-08-21,Muebles,Mesa Reuniones,PROD-799,Online,Oeste,132.13,200.23,0.1,4,528.52,
ORD-72604,14/07/2024,Tecnología,Teclado Mecánico,PROD-340,Tienda Física,Centro,484.55,793.34,0.0,1,484.55,CLI-7852
ORD-54203,10/07/2023,Muebles,Escritorio Ejecutivo,PROD-812,Distribuidor,Oeste,$533.62,375.77,0.1,4,2134.5,CLI-4122
ORD-23971,2023-12-04,Oficina,Calculadora,PROD-745,Mayorista,Sur,10.25,42.71,0.2,1,10.25,CLI-5917
ORD-17331,09-30-2022,Oficina,Bolígrafos,PROD-581,Tienda Física,Centro,$2.86,6.32,0.15,2,5.71,CLI-4056
ORD-51690,2024-03-22,Tecnología,Teclado Mecánico,PROD-570,Distribuidor,Sur,364.05,689.46,0.2,5,1820.25,CLI-2809
ORD-87940,08/05/2024,Muebles,Archivador Metálico,PROD-968,Tienda Física,Centro,122.07,210.22,0.05,2,244.14,CLI-2101
ORD-22085,2024-11-27,Tecnología,Teclado Mecánico,PROD-180,Tienda Física,Norte,152.7,629.08,0.15,2,305.39,CLI-7664
ORD-44623,2023-10-30,Muebles,Silla Ergonómica,PROD-588,Tienda Física,Norte,263.96,307.59,0.0,1,263.96,CLI-1151
ORD-60586,2022-01-22,Muebles,Mesa Reuniones,PROD-559,Online,Centro,$253.89,601.27,0.2,5,1269.44,CLI-2072
ORD-96252,22/05/2022,Oficina,Papel A4,PROD-227,Mayorista,Oeste,35.89,65.84,0.15,3,107.67,CLI-5470
ORD-75793,2024-05-21,Oficina,Papel A4,PROD-993,Online,Sur,55.32,85.91,0.0,2,110.64,
ORD-43284,2023-09-26,Tecnología,Webcam HD,PROD-512,Tienda Física,Este,188.19,167.3,0.05,2,376.38,CLI-8442
ORD-31352,06-30-2023,Muebles,Silla Ergonómica,PROD-111,Distribuidor,Este,374.5,489.81,0.15,5,1872.5,CLI-6948
ORD-35743,16/05/2022,Muebles,Estantería,PROD-322,Mayorista,Norte,152.62,278.72,0.2,2,305.23,CLI-1083
ORD-83820,2022-03-06,Tecnología,Mouse Logitech,PROD-599,Mayorista,Norte,431.14,306.62,0.0,3,1293.42,CLI-4076
ORD-80054,2024-05-19,Tecnología,Teclado Mecánico,PROD-360,Online,Norte,283.53,412.64,,1,283.53,CLI-4172
ORD-30758,2022-04-22,Muebles,Silla Ergonómica,PROD-987,Tienda Física,Sur,151.19,223.72,0.0,1,151.19,CLI-7996
ORD-95740,2023-04-28,Muebles,Estantería,PROD-302,Online,Oeste,344.45,564.82,0.2,5,1722.24,CLI-2604
ORD-40574,2022-03-26,Tecnología,Mouse Logitech,PROD-596,Online,Sur,475.13,232.23,0.0,2,950.26,CLI-2649
ORD-95717,22/08/2024,Muebles,Silla Ergonómica,PROD-126,Tienda Física,Sur,608.75,483.07,0.15,1,608.75,
ORD-29596,2023-06-24,Muebles,Mesa Reuniones,PROD-869,Online,Sur,$208.19,247.43,0.2,3,624.58,CLI-4616
ORD-33456,12-07-2023,Tecnología,Mouse Logitech,PROD-790,Mayorista,Oeste,202.74,656.15,0.2,5,1013.7,CLI-2148
ORD-76628,2024-05-29,Oficina,Calculadora,PROD-982,Mayorista,Este,$5.80,17.37,0.15,3,17.39,CLI-4122
ORD-57980,06-19-2024,Tecnología,Mouse Logitech,PROD-244,Distribuidor,Centro,250.36,483.86,0.05,5,1251.81,
ORD-52516,2022-10-10,Tecnología,Mouse Logitech,PROD-236,Online,Este,54.5,151.74,0.1,3,163.51,CLI-1199
ORD-61572,2023-04-01,Tecnología,Monitor LG,PROD-489,Distribuidor,Sur,$819.58,844.42,0.15,2,1639.15,CLI-7697
ORD-20171,07-26-2022,Oficina,Grapadora,PROD-783,Online,Este,14.54,26.69,0.15,2,29.08,CLI-8255
ORD-53368,2024-08-09,Oficina,Carpetas,PROD-583,Mayorista,Norte,16.68,17.22,0.2,5,83.42,CLI-4366
ORD-24495,03-23-2023,Muebles,Silla Ergonómica,PROD-243,Distribuidor,Centro,101.54,182.28,0.05,2,203.08,CLI-7790
ORD-17773,2023-09-03,Oficina,Bolígrafos,PROD-489,Mayorista,Oeste,16.7,36.95,0.0,4,66.82,CLI-3726
ORD-67717,05/10/2024,Oficina,Carpetas,PROD-423,Tienda Física,Centro,13.75,10.84,0.2,2,27.5,CLI-5999
ORD-40239,2023-01-19,Tecnología,Laptop Dell,PROD-748,Online,Centro,220.3,691.48,0.0,1,220.3,CLI-4617
ORD-72787,2022-12-22,Muebles,Mesa Reuniones,PROD-396,Tienda Física,Sur,245.11,507.0,0.1,2,490.22,CLI-3533
ORD-14243,15/09/2023,Oficina,Calculadora,PROD-432,Distribuidor,Sur,43.61,37.53,0.2,1,43.61,CLI-9054
ORD-95926,10-10-2022,Oficina,Grapadora,PROD-242,Online,Este,$3.65,10.41,0.05,3,10.94,CLI-9358
ORD-76965,2022-09-24,Muebles,Estantería,PROD-662,Mayorista,Centro,278.1,387.27,0.0,1,278.1,CLI-2696
ORD-30508,2022-11-03,Tecnología,Monitor LG,PROD-617,Tienda Física,Norte,$127.44,793.28,0.15,3,382.33,CLI-1199
ORD-20401,2024-06-02,Oficina,Grapadora,PROD-872,Online,Centro,$11.27,10.81,0.2,5,56.35,CLI-1038
ORD-86968,2022-04-03,Muebles,Archivador Metálico,PROD-622,Mayorista,Este,99.66,196.52,0.2,3,298.97,CLI-3620
ORD-56738,2023-01-26,Oficina,Calculadora,PROD-400,Online,Centro,11.56,41.41,0.05,5,57.78,CLI-9657
ORD-21504,09/12/2022,Muebles,Estantería,PROD-714,Distribuidor,Centro,257.34,665.54,0.0,1,257.34,CLI-6019
ORD-82536,2023-05-10,Oficina,Bolígrafos,PROD-961,Mayorista,Este,$20.07,22.67,0.1,2,40.14,CLI-6387
ORD-21975,2024-01-04,Oficina,Bolígrafos,PROD-409,Distribuidor,Norte,16.02,22.45,0.2,5,80.08,CLI-1493
ORD-19188,02-22-2024,Tecnología,Teclado Mecánico,PROD-854,Tienda Física,Centro,421.16,757.8,0.2,5,2105.82,CLI-4251
ORD-58522,2022-07-24,Muebles,Silla Ergonómica,PROD-486,Mayorista,Oeste,271.13,390.08,0.05,3,813.39,CLI-3176
ORD-45388,2024-04-08,Tecnología,Teclado Mecánico,PROD-741,Tienda Física,Norte,144.48,529.98,0.15,2,288.96,CLI-6711
ORD-55747,2024-04-08,Tecnología,Mouse Logitech,PROD-744,Distribuidor,Este,$51.29,179.15,0.0,1,51.29,CLI-3207
ORD-45143,2023-04-13,Tecnología,Webcam HD,PROD-139,Mayorista,Este,218.48,629.31,0.1,2,436.95,CLI-4934
ORD-23623,2024-12-26,Tecnología,Laptop Dell,PROD-422,Mayorista,Oeste,274.11,792.45,0.1,5,1370.57,CLI-8798
ORD-20674,04-09-2023,Muebles,Escritorio Ejecutivo,PROD-554,Online,Norte,344.82,868.51,0.0,1,344.82,CLI-9353
ORD-96462,18/05/2022,Muebles,Mesa Reuniones,PROD-507,Tienda Física,Oeste,135.85,495.96,0.1,4,543.41,CLI-1025
ORD-49122,05-23-2024,Muebles,Estantería,PROD-776,Distribuidor,Norte,595.12,465.85,0.2,4,2380.47,CLI-4357
ORD-20065,07-04-2023,Muebles,Archivador Metálico,PROD-135,Tienda Física,Este,345.46,376.72,0.05,3,1036.38,CLI-4689
ORD-39686,27/10/2022,Tecnología,Webcam HD,PROD-847,Distribuidor,Oeste,182.47,742.64,0.1,2,364.94,CLI-4357
ORD-79600,21/01/2023,Muebles,Estantería,PROD-541,Distribuidor,Centro,400.14,829.24,0.05,1,400.14,CLI-8109
ORD-86817,2023-12-17,Oficina,Grapadora,PROD-601,Tienda Física,Este,43.24,76.89,0.15,4,172.97,CLI-4496
ORD-44008,2023-09-11,Muebles,Archivador Metálico,PROD-851,Mayorista,Este,148.38,458.66,0.2,3,445.14,CLI-4097
ORD-96612,2023-12-07,Tecnología,Laptop Dell,PROD-934,Tienda Física,Centro,161.11,518.21,0.2,3,483.33,CLI-7843
ORD-52467,30/09/2023,Muebles,Archivador Metálico,PROD-115,Mayorista,Centro,"$1,182.86",733.42,0.15,5,5914.32,CLI-4122
ORD-36805,14/04/2023,Tecnología,Mouse Logitech,PROD-172,Online,Oeste,431.27,580.06,0.15,1,431.27,CLI-8688
ORD-49980,2022-07-03,Tecnología,Teclado Mecánico,PROD-251,Mayorista,Norte,682.2,397.15,0.0,4,2728.79,CLI-1142
ORD-49123,2024-03-12,Muebles,Silla Ergonómica,PROD-165,Tienda Física,Norte,194.67,492.1,0.1,5,973.35,CLI-9136
ORD-17650,03-15-2023,Tecnología,Webcam HD,PROD-537,Tienda Física,Oeste,269.74,676.98,0.0,5,-1348.69,CLI-8125
ORD-24016,17/10/2024,Muebles,Estantería,PROD-540,Distribuidor,Oeste,$105.54,302.11,0.1,3,316.63,CLI-6099
ORD-96060,31/03/2023,Muebles,Mesa Reuniones,PROD-101,Mayorista,Centro,280.92,770.23,0.05,2,561.85,CLI-6187
ORD-34369,2023-02-24,Oficina,Papel A4,PROD-223,Mayorista,Sur,135.27,55.07,0.1,5,676.37,CLI-6374
ORD-42768,30/09/2024,Oficina,Papel A4,PROD-554,Distribuidor,Oeste,24.82,52.47,0.0,4,99.26,CLI-4251
ORD-78154,2024-01-12,Tecnología,Monitor LG,PROD-101,Tienda Física,Centro,$218.58,648.59,0.05,2,437.17,CLI-1025
ORD-70805,2024-06-11,Tecnología,Monitor LG,PROD-236,Online,Este,156.35,187.41,0.1,4,625.4,CLI-5058
ORD-18970,2024-08-23,Muebles,Silla Ergonómica,PROD-477,Mayorista,Norte,409.66,555.17,0.05,2,819.32,CLI-1101
ORD-23418,2023-08-31,Muebles,Archivador Metálico,PROD-527,Distribuidor,Oeste,186.93,427.2,0.2,2,373.86,CLI-3000
ORD-89784,2022-04-20,Oficina,Carpetas,PROD-387,Online,Sur,13.72,46.96,0.15,5,68.59,CLI-8481
ORD-39051,05/12/2023,Tecnología,Teclado Mecánico,PROD-511,Online,Este,44.17,219.85,0.05,4,176.67,CLI-7327
ORD-19714,14/01/2024,Oficina,Carpetas,PROD-243,Mayorista,Oeste,4.9,16.44,0.2,1,4.9,CLI-9372
ORD-34526,2023-08-15,Oficina,Papel A4,PROD-608,Tienda Física,Oeste,$6.56,19.04,0.2,1,6.56,CLI-9088
ORD-84468,2024-08-24,Oficina,Grapadora,PROD-835,Tienda Física,Este,82.75,26.65,0.15,5,413.75,CLI-8445
ORD-42028,2023-04-19,Oficina,Carpetas,PROD-826,Mayorista,Norte,$81.76,76.76,0.2,1,81.76,CLI-8449
ORD-85869,16/11/2023,Tecnología,Teclado Mecánico,PROD-859,Tienda Física,Este,80.41,414.16,0.15,3,241.24,CLI-5305
ORD-19866,25/09/2024,Muebles,Estantería,PROD-232,Mayorista,Centro,162.32,195.69,0.2,4,649.28,CLI-8305
ORD-75970,11/01/2022,Tecnología,Monitor LG,PROD-450,Distribuidor,Norte,431.67,786.61,0.1,5,2158.36,CLI-4370
ORD-63586,05/11/2023,Muebles,Escritorio Ejecutivo,PROD-411,Mayorista,Oeste,$152.05,241.02,0.0,3,456.16,CLI-3152
ORD-23447,14/11/2022,Oficina,Carpetas,PROD-124,Distribuidor,Norte,8.47,32.67,0.2,1,8.47,CLI-2101
ORD-96988,11/07/2024,Muebles,Escritorio Ejecutivo,PROD-510,Distribuidor,Este,232.54,212.42,0.0,4,930.17,CLI-2657
ORD-91015,2024-01-21,Tecnología,Laptop Dell,PROD-944,Tienda Física,Este,230.64,667.52,0.1,3,691.92,CLI-5204
ORD-15831,22/04/2022,Tecnología,Monitor LG,PROD-616,Mayorista,Centro,94.49,156.94,0.15,5,472.46,CLI-1694
ORD-64399,2022-04-02,Oficina,Papel A4,PROD-505,Tienda Física,Este,8.46,18.35,0.15,5,42.31,CLI-3996
ORD-56216,12-12-2024,Oficina,Bolígrafos,PROD-782,Tienda Física,Centro,8.57,19.23,0.0,5,42.85,CLI-9217
ORD-47297,2022-12-04,Muebles,Estantería,PROD-682,Online,Norte,$113.70,448.29,0.1,2,227.39,
ORD-95719,2023-11-23,Tecnología,Webcam HD,PROD-906,Mayorista,Norte,251.91,749.42,0.2,2,503.82,CLI-2829
ORD-84214,2022-07-26,Muebles,Mesa Reuniones,PROD-896,Online,Oeste,276.73,591.11,0.05,2,553.45,CLI-2456
ORD-18958,2022-10-27,Oficina,Calculadora,PROD-378,Mayorista,Oeste,15.74,59.14,0.1,2,31.49,CLI-2675
ORD-23041,2022-04-03,Oficina,Grapadora,PROD-340,Tienda Física,Este,47.72,92.49,0.1,4,-190.9,CLI-9290
ORD-24430,08-06-2024,Oficina,Carpetas,PROD-419,Online,Este,9.07,19.34,0.1,5,45.37,CLI-9103
ORD-23058,2022-12-25,Tecnología,Mouse Logitech,PROD-722,Tienda Física,Este,$313.95,745.43,0.1,1,313.95,CLI-6202
ORD-38100,2022-11-08,Oficina,Grapadora,PROD-971,Online,Norte,6.02,23.63,0.05,5,30.12,CLI-4305
ORD-96223,2022-11-29,Oficina,Bolígrafos,PROD-487,Mayorista,Centro,10.54,35.1,0.2,4,42.15,CLI-1038
ORD-10309,10-25-2024,Tecnología,Mouse Logitech,PROD-488,Online,Oeste,157.81,189.09,0.05,3,473.42,CLI-8255
ORD-77144,2024-02-26,Oficina,Bolígrafos,PROD-926,Tienda Física,Centro,9.96,34.19,,3,29.89,CLI-4461
ORD-77329,2023-07-26,Oficina,Bolígrafos,PROD-296,Distribuidor,Este,44.04,35.8,0.1,2,88.07,CLI-2810
ORD-37040,2023-07-30,Oficina,Bolígrafos,PROD-860,Online,Sur,$36.66,60.98,0.05,3,109.98,CLI-8737
ORD-40065,2022-09-30,Tecnología,Laptop Dell,PROD-624,Online,Sur,162.62,359.66,0.1,1,162.62,CLI-6217
ORD-41724,05-27-2024,Tecnología,Laptop Dell,PROD-801,Distribuidor,Centro,407.44,676.69,0.0,5,2037.18,CLI-8005
ORD-74913,2023-03-21,Oficina,Carpetas,PROD-209,Mayorista,Centro,29.32,65.55,0.0,2,58.65,CLI-2442
ORD-37419,05/10/2023,Oficina,Grapadora,PROD-623,Online,Centro,32.75,34.63,0.15,2,65.5,CLI-1320
ORD-61335,2024-09-09,Tecnología,Monitor LG,PROD-702,Online,Sur,362.48,593.5,0.05,4,1449.92,CLI-1258
ORD-60478,06-23-2024,Oficina,Calculadora,PROD-809,Distribuidor,Norte,$33.96,71.35,0.1,5,169.78,CLI-2373
ORD-50839,2023-02-08,Muebles,Mesa Reuniones,PROD-155,Mayorista,Norte,$271.58,470.5,,1,271.58,CLI-3710
ORD-14163,04-12-2023,Oficina,Bolígrafos,PROD-759,Online,Oeste,31.52,39.96,0.05,2,63.03,CLI-9136
ORD-43292,12-20-2022,Muebles,Archivador Metálico,PROD-588,Distribuidor,Oeste,233.41,407.2,0.05,4,933.65,CLI-9268
ORD-53184,2024-04-07,Muebles,Estantería,PROD-533,Online,Norte,$125.22,217.46,0.1,1,125.22,CLI-3138
ORD-57673,2023-08-18,Oficina,Papel A4,PROD-487,Tienda Física,Este,$12.18,8.81,0.2,4,48.71,CLI-6595
ORD-38079,2022-06-22,Oficina,Calculadora,PROD-107,Distribuidor,Norte,$46.14,70.42,0.0,3,138.42,CLI-2440
ORD-22399,19/05/2022,Muebles,Silla Ergonómica,PROD-844,Online,Norte,300.65,619.2,0.15,1,300.65,CLI-7365
ORD-52415,2022-06-03,Muebles,Mesa Reuniones,PROD-774,Mayorista,Oeste,578.0,484.07,0.1,3,1734.01,CLI-1806
ORD-52897,2022-04-24,Muebles,Archivador Metálico,PROD-527,Tienda Física,Centro,$275.37,327.04,0.0,3,826.11,CLI-4123
